SKILL_ID,SKILL_NAME,text_type,text_mode,text_genre,skill_domain,task_complexity,cognitive_demand,extraction_confidence,extraction_notes,extracted_timestamp
ec6f5cc2-0011-4f64-90c7-90f75438d54d,"Distinguish opinions by analyzing a text for words that can signal opinions such as comparative and superlative adjectives (e.g., peor, malísimo)",informational,prose,argumentative,reading,intermediate,analysis,high,Skill focuses on analyzing argumentative texts to identify opinion markers (comparative/superlative adjectives). Requires reading comprehension and analytical thinking to distinguish opinions from facts. Classified as argumentative genre since the skill explicitly targets opinion identification within argumentation skill area.,2025-10-16T10:21:44.190830
3c732deb-59b3-4688-bd3b-ea7f7d361179,Match an author's claims with supporting reasons in a fourth-grade informational text,informational,prose,argumentative,reading,intermediate,analysis,high,"Skill requires analyzing argumentative structure by matching claims with supporting reasons, which involves breaking down text components and understanding relationships between them. This is analytical work beyond basic comprehension but not requiring synthesis or evaluation of the argument's quality.",2025-10-16T10:21:48.426299
1912f61e-e69f-e311-9503-005056801da1,"Analyze the author's values, beliefs, and assumptions (e.g., political, philosophical) as implied by the text; evaluate the extent to which the author recognizes the presence and role of these values in the argument; and recognize whether the argument is viable",informational,prose,argumentative,reading,advanced,evaluation,high,"This skill requires students to analyze and evaluate argumentative texts by identifying implicit values/beliefs, assessing author's self-awareness of bias, and judging argument viability - all hallmarks of advanced critical reading and evaluation-level cognitive work with argumentative informational texts.",2025-10-16T10:21:54.627145
4678ea5d-3fd2-4706-ac27-c4b98e6bfa64,Begin to note when authors have expressed opinions as well as facts,informational,prose,argumentative,reading,intermediate,analysis,high,"Distinguishing between facts and opinions requires analytical thinking. While this is Grade 1 (early), the cognitive demand of differentiating fact from opinion is inherently analytical. The skill focuses on argumentation and requires students to identify author's stance, which is typically found in informational/argumentative texts.",2025-10-16T10:21:59.029277
421e7241-4fa9-4bd0-9885-1219492cc5e5,Distinguish among different kinds of supporting evidence such as empirical or anecdotal evidence used to support conclusions and arguments in texts,informational,prose,argumentative,reading,advanced,analysis,high,"Skill requires distinguishing between types of evidence (empirical vs anecdotal) in argumentative texts, which is an analytical reading task involving evaluation of reasoning and support in arguments.",2025-10-16T10:22:04.456299
e711f61e-e69f-e311-9503-005056801da1,"Explain what makes evidence credible in an argument (e.g., trustworthiness and authority of the source, relevance and currency of the information)",informational,prose,argumentative,reading,intermediate,evaluation,high,"Skill focuses on evaluating evidence quality in arguments by assessing source credibility criteria (trustworthiness, authority, relevance, currency). This is primarily a reading comprehension skill within argumentative texts requiring evaluation-level thinking to judge evidence quality.",2025-10-16T10:22:09.660206
1712f61e-e69f-e311-9503-005056801da1,"Evaluate the quality of evidence in an argument, including its credibility, reliability, origin, currency, consistency, logic, and coherence, noting strengths and weaknesses",informational,prose,argumentative,reading,advanced,evaluation,high,"This skill requires evaluating evidence quality across multiple dimensions (credibility, reliability, logic, coherence) within argumentative texts, which is a high-level critical reading skill aligned with Bloom's evaluation level. The skill explicitly focuses on argumentation and involves judging strengths and weaknesses.",2025-10-16T10:22:16.115059
59324c9c-a69f-e311-9503-005056801da1,Recognize facts as things that can be proven and opinions as beliefs,mixed,prose,argumentative,reading,intermediate,analysis,high,"This skill requires students to analyze and distinguish between factual statements (verifiable) and opinions (beliefs/judgments). While primarily applied to argumentative texts, students may encounter fact/opinion distinctions across text types. The skill involves analytical thinking to categorize statements based on their nature, making it intermediate complexity and analysis-level cognitive demand.",2025-10-16T10:22:20.871346
ad11f61e-e69f-e311-9503-005056801da1,Analyze how an author responds to conflicting evidence or viewpoints,informational,prose,argumentative,reading,advanced,analysis,high,"Skill focuses on analyzing author's rhetorical strategies in responding to opposing viewpoints, which is characteristic of argumentative texts. Requires analytical thinking to evaluate how conflicting evidence is addressed. Grade 8 level with analysis of authorial technique indicates advanced complexity.",2025-10-16T10:22:27.863239
f911f61e-e69f-e311-9503-005056801da1,"Describe problems in an argument that affect its credibility (e.g., bias, unsupported inferences, outdated information)",informational,prose,argumentative,reading,advanced,evaluation,high,"This skill requires students to evaluate arguments by identifying credibility problems (bias, unsupported inferences, outdated information), which is a high-level critical reading skill involving judgment and evaluation of argumentative texts.",2025-10-16T10:22:33.210729
1812f61e-e69f-e311-9503-005056801da1,"Critique the intentional use of logical fallacies in an argument, and explain why fallacies do not prove the point being argued",informational,prose,argumentative,reading,advanced,evaluation,high,"This skill requires students to evaluate arguments by identifying logical fallacies and assessing their impact on argumentation validity. The critique and explanation components place this at the evaluation level of Bloom's taxonomy. While this could involve writing, the primary skill is analyzing/evaluating argumentative texts.",2025-10-16T10:22:39.776078
