SKILL_ID,SKILL_NAME,NORMALIZED_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_NUM,SKILL_AREA_NAME,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,PREREQUISITE_SKILL_IDS,COMPLEXITY_LEVEL,AUTHORITIES
7ab6b413-4a52-4436-9f70-ed5d82d255ce,Use transitions to signal new settings in sixth-grade narrative writing,transitions to signal new settings in sixth-grade narrative writing,English Language Arts,Grade 6,6.0,Narrative Writing,grade-progression,14620354-4ed0-4c39-8989-2775aff0de04,d22105d8-7771-403b-b75b-f948862228c9,2,AR|AZ|CA|CCSS|CO|GA|HI|IA|IN|KY|LA|MA|MS|NC|ND|NE|NJ|NY|OH|OR|PA|TN|TX|UT|VA|WI|WV
a072d817-17d7-491e-81b2-f23fdf9ab821,Use transitions to signal new settings in seventh-grade narrative writing,transitions to signal new settings in seventh-grade narrative writing,English Language Arts,Grade 7,7.0,Narrative Writing,grade-progression,14620354-4ed0-4c39-8989-2775aff0de04,7ab6b413-4a52-4436-9f70-ed5d82d255ce,3,AR|AZ|CA|CCSS|CO|GA|HI|IA|ID|IN|KY|LA|MA|MS|NC|ND|NE|NJ|NY|OH|OR|PA|SC|TN|TX|VA|WI|WV
ef7b3141-0b79-4ad0-9a98-4c644ff925a9,Use transitions to signal time shifts in seventh-grade narrative writing,transitions to signal time shifts in seventh-grade narrative writing,English Language Arts,Grade 7,7.0,Narrative Writing,grade-progression,14620354-4ed0-4c39-8989-2775aff0de04,a072d817-17d7-491e-81b2-f23fdf9ab821,4,AR|AZ|CA|CCSS|CO|GA|HI|IA|ID|IN|KS|KY|LA|MA|MO|MS|NC|ND|NE|NJ|NY|OH|OR|PA|SC|TN|TX|VA|WI|WV
43e12150-69ef-4beb-a799-9dbca036639d,Use transitions to signal time shifts in eighth-grade narrative writing,transitions to signal time shifts in eighth-grade narrative writing,English Language Arts,Grade 8,8.0,Narrative Writing,grade-progression,14620354-4ed0-4c39-8989-2775aff0de04,ef7b3141-0b79-4ad0-9a98-4c644ff925a9,5,AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MO|MS|NC|ND|NJ|NY|OH|OR|PA|SC|TN|TX|VA|WI|WV
3885dffd-a47f-43ce-ace3-3e5a8f2e3544,Use transitions to signal new settings in eighth-grade narrative writing,transitions to signal new settings in eighth-grade narrative writing,English Language Arts,Grade 8,8.0,Narrative Writing,grade-progression,14620354-4ed0-4c39-8989-2775aff0de04,43e12150-69ef-4beb-a799-9dbca036639d,6,AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KY|LA|MA|MS|NC|ND|NJ|NY|OH|OR|PA|TN|TX|VA|WI|WV
348063d8-2400-e411-9e54-005056801da1,"Subtract numbers with up to three digits, using formal written methods of vertical subtraction","subtract numbers with up to three digits, using formal written methods of vertical subtraction",Mathematics,Grade 2,2.0,Whole Numbers: Addition and Subtraction,grade-progression,16f4740e-7f7a-45e5-8a2e-91a5dcc511af,,1,ENC
338063d8-2400-e411-9e54-005056801da1,Subtract numbers with up to 4 digits using the formal written methods of vertical subtraction where appropriate,subtract numbers with up to 4 digits using the formal written methods of vertical subtraction where appropriate,Mathematics,Grade 3,3.0,Whole Numbers: Addition and Subtraction,grade-progression,16f4740e-7f7a-45e5-8a2e-91a5dcc511af,348063d8-2400-e411-9e54-005056801da1,2,ENC|NE
f8fe0074-b445-4b94-8e40-a8d9b55c3b4b,Use subject-verb agreement with singular and plural nouns in compound sentences,subject-verb agreement with singular and plural nouns in compound sentences,English Language Arts,Grade 1,1.0,Sentence Structure,grade-progression,1710584a-cd36-4a6d-90f8-eef2b52a4d0f,,1,AL|AR|AZ|CA|CCSS|CO|GA|HI|IA|KS|LA|MA|MO|MS|NC|NE|NY|OH|OR|PA|TN|TX|VA|WV
a0aca2d7-d9bc-4528-b446-07dfbb00559a,Use subject-verb agreement with singular and plural nouns in simple sentences,subject-verb agreement with singular and plural nouns in simple sentences,English Language Arts,Grade 1,1.0,Sentence Structure,grade-progression,1710584a-cd36-4a6d-90f8-eef2b52a4d0f,f8fe0074-b445-4b94-8e40-a8d9b55c3b4b,2,AL|AZ|CA|CCSS|FL|GA|HI|IA|ID|KS|KY|LA|MA|MO|MS|NC|ND|NE|NJ|OH|OR|PA|SC|TN|TX|UT|VA|WI|WV
78664d22-c0bc-4193-af13-d14c3989e90e,Use subject-verb agreement with singular and plural nouns in complex sentences,subject-verb agreement with singular and plural nouns in complex sentences,English Language Arts,Grade 3,3.0,Sentence Structure,grade-progression,1710584a-cd36-4a6d-90f8-eef2b52a4d0f,a0aca2d7-d9bc-4528-b446-07dfbb00559a,3,AL|AR|AZ|CA|CCSS|CO|GA|HI|IA|KS|KY|LA|MA|MN|MS|NC|NE|NY|OH|OR|SC|TN|TX|UT|VA|WI|WV
1da3bfaa-479d-e311-b77c-005056801da1,Determine the number that makes 10 when added to a number 1 to 9 using an equation,the number that makes 10 when added to a number 1 to 9 using an equation,Mathematics,Kindergarten,0.0,Algebraic Thinking,grade-progression,177b9424-e3b0-4b01-988f-a60cc032a841,,1,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|RI|SD|TN|UT|VA|VT|WA|WI|WV|WY
aeece3c3-1767-4ff3-90f3-626eaafbdca4,"Determine the number that makes 10 when added to a number from 1 to 9, using pictures or objects","the number that makes 10 when added to a number from 1 to 9, using pictures or objects",Mathematics,Kindergarten,0.0,Algebraic Thinking,grade-progression,177b9424-e3b0-4b01-988f-a60cc032a841,1da3bfaa-479d-e311-b77c-005056801da1,2,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
a33fc225-3800-e411-9e54-005056801da1,"In independently generated written responses to literary works, attempt to address several distinct areas involved in literary criticism (e.g., in an essay about the character of a main protagonist include coverage of author's use of language, plot, and viewpoints of minor characters)","in independently generated written responses to literary works, attempt to address several distinct areas involved in literary criticism",English Language Arts,Grade 7,7.0,Response to Text,grade-progression,17e65413-e536-4222-9275-3923180946df,,1,AR|ENC|TX|WI
a43fc225-3800-e411-9e54-005056801da1,"In independently generated written responses to nonfiction works, attempt to address several distinct areas (e.g., in review of a speech, discuss aspects of rhetoric, content, language, and effect on audience)","in independently generated written responses to nonfiction works, attempt to address several distinct areas",English Language Arts,Grade 7,7.0,Response to Text,grade-progression,17e65413-e536-4222-9275-3923180946df,a33fc225-3800-e411-9e54-005056801da1,2,AR|ENC|TX|WI
34e795bf-dbc9-4e22-a072-a0f995f044eb,Interpret how a leading coefficient impacts the shape of the graph of an exponential function,interpret how a leading coefficient impacts the shape of the graph of an exponential function,Mathematics,Grade 9,9.0,Exponential and Logarithmic Expressions and Functions,grade-progression,182244f1-a7b0-4602-b120-7a635c9d6ae6,,1,SC
b2991159-947a-4c27-9b0c-ce1474cbef7d,Interpret how a leading coefficient impacts the shape of the graph of a quadratic function,interpret how a leading coefficient impacts the shape of the graph of a quadratic function,Mathematics,Grade 9,9.0,"Quadratic Expressions, Equations, and Inequalities",grade-progression,182244f1-a7b0-4602-b120-7a635c9d6ae6,34e795bf-dbc9-4e22-a072-a0f995f044eb,2,SC
70ab7b11-1119-4b39-9326-21bd8a961245,Compose an argumentative text in response to a prompt based on second-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on second-grade reading using characteristics of genre and craft,English Language Arts,Grade 2,2.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,,1,AL|AR|AZ|CA|CCSS|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|UT|VA|WI|WV
00c114c1-a92b-4c2e-873a-62a4d3af5aad,Compose an argumentative text in response to a prompt based on third-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on third-grade reading using characteristics of genre and craft,English Language Arts,Grade 3,3.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,70ab7b11-1119-4b39-9326-21bd8a961245,2,AL|AR|AZ|CA|CCSS|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WI|WV
b696dd2d-2532-48b7-af15-41e21260539b,Compose an argumentative text in response to a prompt based on fourth-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on fourth-grade reading using characteristics of genre and craft,English Language Arts,Grade 4,4.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,00c114c1-a92b-4c2e-873a-62a4d3af5aad,3,AL|AR|AZ|CA|CCSS|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WI|WV
2100c706-52b9-452a-9b94-ec5b85fe4210,Compose an argumentative text in response to a prompt based on sixth-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on sixth-grade reading using characteristics of genre and craft,English Language Arts,Grade 6,6.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,b696dd2d-2532-48b7-af15-41e21260539b,4,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WI|WV
64e72e09-f400-47ec-8fda-cf19acfe4e93,Compose an argumentative text in response to a prompt based on seventh-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on seventh-grade reading using characteristics of genre and craft,English Language Arts,Grade 7,7.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,2100c706-52b9-452a-9b94-ec5b85fe4210,5,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|VA|WI|WV
bfa407e4-0a13-404d-83c8-a22968fba174,Compose an argumentative text in response to a prompt based on eighth-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on eighth-grade reading using characteristics of genre and craft,English Language Arts,Grade 8,8.0,Argumentative Writing,grade-progression,1905893e-ce00-4999-ad63-5965c4543281,64e72e09-f400-47ec-8fda-cf19acfe4e93,6,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|VA|WI|WV
813dc225-3800-e411-9e54-005056801da1,"Answer comprehension questions about nonfiction in writing, demonstrating some awareness of how to show understanding (e.g., by making a point and supporting it by referencing the text)","answer comprehension questions about nonfiction in writing, demonstrating some awareness of how to show understanding",English Language Arts,Grade 4,4.0,Inference and Evidence,grade-progression,19a8141d-4612-4379-b1bf-e6ebebb7beda,,1,AL|AR|ENC|IA|OK|TX|VA
7f3dc225-3800-e411-9e54-005056801da1,"Answer comprehension questions about literary texts in writing, demonstrating some awareness of how to show understanding (e.g., by making a point and supporting it by referencing the text)","answer comprehension questions about literary texts in writing, demonstrating some awareness of how to show understanding",English Language Arts,Grade 4,4.0,Inference and Evidence,grade-progression,19a8141d-4612-4379-b1bf-e6ebebb7beda,813dc225-3800-e411-9e54-005056801da1,2,AL|AR|ENC|OK|TX|VA
00d0c901-8889-41e9-8ec9-e315fd0b9cae,Multiply a matrix by a matrix,multiply a matrix by a matrix,Mathematics,Grade 11,11.0,"Matrices, Vectors, and Complex Numbers",grade-progression,1a0a4385-309a-4014-b92d-ca64a35dca31,,1,AK|AL|AR|CCSS|CO|CT|DC|DE|GA|HI|IA|ID|IL|KS|KY|MA|ME|MI|MT|ND|NH|NJ|NM|NV|OR|REN|RI|TN|VT|WA|WI|WY
edd2d94e-b859-407a-84d3-f74f29c1573a,Multiply a matrix by a scalar,multiply a matrix by a scalar,Mathematics,Grade 11,11.0,"Matrices, Vectors, and Complex Numbers",grade-progression,1a0a4385-309a-4014-b92d-ca64a35dca31,00d0c901-8889-41e9-8ec9-e315fd0b9cae,2,AK|AL|AR|CCSS|CO|CT|DC|DE|GA|HI|IA|ID|IL|KS|KY|ME|MI|MT|ND|NH|NJ|NM|NV|OK|OR|REN|RI|SC|TN|VT|WA|WI|WY
547f63d8-2400-e411-9e54-005056801da1,Recall equivalencies between simple fractions and decimals in different contexts,recall equivalencies between simple fractions and decimals in different contexts,Mathematics,Grade 5,5.0,Decimal Concepts and Operations,grade-progression,1a383351-a253-4557-874e-2baf8b645dce,,1,ENC|NE|VA
557f63d8-2400-e411-9e54-005056801da1,Recall equivalencies between simple fractions and percentages in different contexts,recall equivalencies between simple fractions and percentages in different contexts,Mathematics,Grade 6,6.0,"Percents, Ratios, and Proportions",grade-progression,1a383351-a253-4557-874e-2baf8b645dce,547f63d8-2400-e411-9e54-005056801da1,2,ENC
e710f61e-e69f-e311-9503-005056801da1,"Describe genre characteristics (e.g., structure), distinguishing among common forms of literature (e.g., plays, fiction, nonfiction, rhyming and nonrhyming poetry)","genre characteristics, distinguishing among common forms of literature",English Language Arts,Grade 3,3.0,Conventions and Range of Reading,grade-progression,1b209b4b-af8c-4f2a-83c3-1ab804bd5c73,,1,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
2512f61e-e69f-e311-9503-005056801da1,"Describe genre characteristics (e.g., structure, content), distinguishing among common forms of informational text (e.g., narrative, descriptive, expository, persuasive)","genre characteristics, distinguishing among common forms of informational text",English Language Arts,Grade 3,3.0,Conventions and Range of Reading,grade-progression,1b209b4b-af8c-4f2a-83c3-1ab804bd5c73,e710f61e-e69f-e311-9503-005056801da1,2,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SD|TN|UT|VA|VT|WA|WI|WV|WY
f095d12b-0ce2-4dcd-95a6-935e087b4039,Distinguish between primary and secondary sources and their purposes,distinguish between primary and secondary sources and their purposes,English Language Arts,Grade 7,7.0,Author's Purpose and Perspective,grade-progression,1c9be3eb-1641-450f-95c7-76688dc4ce8f,,1,AB|NM|PDLNMC
97ded0a7-5bc4-44c2-a499-d59889c77b9f,"Distinguish between primary and secondary sources and their purposes, and determine the usefulness of each for a particular task","distinguish between primary and secondary sources and their purposes, and determine the usefulness of each for a particular task",English Language Arts,Grade 8,8.0,Author's Purpose and Perspective,grade-progression,1c9be3eb-1641-450f-95c7-76688dc4ce8f,f095d12b-0ce2-4dcd-95a6-935e087b4039,2,AB|AL|NM|PDLNMC|TX
6811f61e-e69f-e311-9503-005056801da1,"Select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of an informational text, noting where the text leaves matters uncertain","select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of an informational text, noting where the text leaves matters uncertain",English Language Arts,Grade 11,11.0,Inference and Evidence,grade-progression,1dc7e59d-6e04-4341-a2c1-9867b78c1fca,,1,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
5e10f61e-e69f-e311-9503-005056801da1,"Select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of a literary text","select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of a literary text",English Language Arts,Grade 11,11.0,Inference and Evidence,grade-progression,1dc7e59d-6e04-4341-a2c1-9867b78c1fca,6811f61e-e69f-e311-9503-005056801da1,2,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
db1464ea-c45d-43ec-8e48-2e01beb72a42,Write a whole number from 1 to 10 as a numeral,write a whole number from 1 to 10 as a numeral,Mathematics,Pre-K,-1.0,Whole Numbers: Place Value,grade-progression,204c5d7a-494f-4dcc-99da-60e091cfa0e8,,1,AR|AZ|CO|ENC|FL|ID|IN|KY|ME|MS|NE|NY|OR|TN|WI
30c25e6a-7c87-4fae-a2bb-c193320fe60c,Write a whole number from 1 to 20 as a numeral,write a whole number from 1 to 20 as a numeral,Mathematics,Kindergarten,0.0,Whole Numbers: Place Value,grade-progression,204c5d7a-494f-4dcc-99da-60e091cfa0e8,db1464ea-c45d-43ec-8e48-2e01beb72a42,2,AR|ENC|FL|MN|MS|ND|NE|OK|REN|TX|VA|WI
2b6737df-8078-48ed-83f4-e0d8a5da4a42,"Understand the relevance of works of the Romantic movement, considering their characteristics and the context in which they are framed","the relevance of works of the romantic movement, considering their characteristics and the context in which they are framed",English Language Arts,Grade 9,9.0,Conventions and Range of Reading,grade-progression,21cf4461-4ceb-49b5-8678-6593faa31090,,1,PDLTEK|REN
399e82b1-1bad-46d9-a4b1-33cfebb45374,"Understand the relevance of works of the Spanish Golden Age (Siglo de Oro), considering their characteristics and the context in which they are framed","the relevance of works of the spanish golden age, considering their characteristics and the context in which they are framed",English Language Arts,Grade 10,10.0,Conventions and Range of Reading,grade-progression,21cf4461-4ceb-49b5-8678-6593faa31090,2b6737df-8078-48ed-83f4-e0d8a5da4a42,2,PDLTEK|REN
bc2f867c-cf5e-41b1-8ed2-f08d33dfa935,"Approximate the solution(s) of the linear, absolute value, and/or exponential equation <i>f</i>(<i>x</i>) = <i>g</i>(<i>x</i>)","approximate the solution of the linear, absolute value, and/or exponential equation f = g",Mathematics,Grade 9,9.0,Systems of Equations and Inequalities,grade-progression,239fd349-aa69-4d18-bba9-8d10c5afea00,,1,AK|AL|AR|CA|CO|FL|GA|IA|KS|MA|MD|MN|MT|ND|NY|PA|RI|SC|SD|TN|UT|WV|WY
b4a5bfaa-479d-e311-b77c-005056801da1,Approximate the solution(s) of the linear and/or exponential equation <i>f</i>(<i>x</i>) = <i>g</i>(<i>x</i>),approximate the solution of the linear and/or exponential equation f = g,Mathematics,Grade 9,9.0,Systems of Equations and Inequalities,grade-progression,239fd349-aa69-4d18-bba9-8d10c5afea00,bc2f867c-cf5e-41b1-8ed2-f08d33dfa935,2,AK|AL|AR|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|OH|OR|PA|RI|SD|TN|UT|VT|WA|WI|WV|WY
bfa6bfaa-479d-e311-b77c-005056801da1,Approximate the solution(s) of the equation <i>f</i>(<i>x</i>) = <i>g</i>(<i>x</i>),approximate the solution of the equation f = g,Mathematics,Grade 11,11.0,Systems of Equations and Inequalities,grade-progression,239fd349-aa69-4d18-bba9-8d10c5afea00,b4a5bfaa-479d-e311-b77c-005056801da1,3,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|UT|VT|WA|WI|WV|WY
2ce05516-4572-4cf9-bbaf-00a9aee2ec17,"Ask relevant literal, interpretive, evaluative, and universal questions of a text and find evidence in the text in order to answer such questions","ask relevant literal, interpretive, evaluative, and universal questions of a text and find evidence in the text in order to answer such questions",English Language Arts,Grade 7,7.0,Inference and Evidence,grade-progression,262ea30c-b38f-412b-833d-bd2fa660d38a,,1,AB|AL|IA|NE|OK|PDLTEK|REN|SC|TX|VA|WI
