SKILL_ID,SKILL_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,TAXONOMY_PATH,CONFIDENCE,SEMANTIC_SIMILARITY,NEEDS_REVIEW,ALTERNATIVE_1,ALTERNATIVE_2,RATIONALE,strand,pillar,domain,skill_area,skill_area,skill_subset
43dbe256-160c-43bb-ab76-96f213687f1a,Recognize the contributions of different cultures to the development of American literature,Analysis and Comparison,English Language Arts,Grade 11,11,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Cultural Context > Interpreting Cultural Significance > Evaluating Cultural Relevance,Medium,0.6301230192184448,False,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Cultural Context > Interpreting Cultural Significance > Analyzing Cultural Impact,Language Comprehension > Background Knowledge > Knowledge Dimensions > Cultural and Contextual Knowledge > Cultural Practices and References > Cultural Practices and References,"Best match for evaluating diverse cultural contributions to American literature, though the example focuses on single-work relevance rather than multiple cultural contributions. The skill's focus on recognizing contributions aligns with evaluating cultural relevance at the granular level.",Language Comprehension,Verbal Reasoning,Contextual Analysis,Analysis and Comparison,Understanding Cultural Context,Interpreting Cultural Significance
f0fdea00-0d8a-4ccc-b1f5-71e8476cdb00,Compare informational texts that present conflicting information or opposing views to analyze and evaluate their interpretations and identify where they disagree on facts,Analysis and Comparison,English Language Arts,Grade 11,11,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Intertextual Connections,Medium,0.6538658738136292,False,Language Comprehension > Verbal Reasoning > Inferential and Interpretive Reasoning > Evaluating Evidence > Assessing Evidence Relevance and Validity > Cross-checking Facts,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Critical Literacy > Evaluating Bias and Source > Considering and Evaluating Different Viewpoints,"Addresses comparing texts and evaluating connections, though the ROCK skill's emphasis on conflicting information and factual disagreements is more specific than general intertextual influence patterns.",Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Analysis and Comparison,Intertextual Analysis,Comparing Media
df11f61e-e69f-e311-9503-005056801da1,Compare and contrast the most important points and key details presented in informational texts on the same topic,Analysis and Comparison,English Language Arts,Grade 3,3,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Elements of Comparison > Recognizing Comparison Points,Medium,0.6066972017288208,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,"Good match for identifying key points to compare in informational texts, though the taxonomy examples reference literary texts while the ROCK skill specifies informational texts on the same topic. The granularity is appropriate for the specific skill of recognizing comparison points.",Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Analysis and Comparison,Comparative Analysis,Elements of Comparison
ff334c9c-a69f-e311-9503-005056801da1,"Compare how different media (magazine, documentary, Internet, TV news) handle the same story",Analysis and Comparison,English Language Arts,Grade 9,9,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Media Forms,High,0.6530817747116089,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Media Techniques,Language Comprehension > Background Knowledge > 21st-Century Knowledge > Media Literacy > Understanding Media Bias > Recognizing Editorial Bias,"Direct match for analyzing and comparing different media forms (magazine, documentary, Internet, TV news) covering the same story. The skill subset specifically addresses comparing different forms of media, which is exactly what this grade 9 skill requires.",Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Analysis and Comparison,Intertextual Analysis,Comparing Media
c210f61e-e69f-e311-9503-005056801da1,"Compare and contrast two or more versions of the same or similar stories such as those by different authors or from different cultures (e.g., describe the similarities and differences between the French story ""The Sleeping Beauty"" by Charles Perrault and the German story ""Little Briar Rose"" by the Brothers Grimm)",Analysis and Comparison,English Language Arts,Grade 2,2,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High,0.5610455274581909,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Intertextual Connections,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Traditional Narrative > Understanding Types Of Traditional Stories (e.g., Fable, Myth, Legend)","Direct match for comparing and contrasting story versions, which requires identifying and evaluating similarities and differences between narrative texts. The grade 2 level is appropriate for this foundational comparative analysis skill.",Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Analysis and Comparison,Comparative Analysis,Comparative Techniques
9a22ab44-75c3-4420-bf5f-c83cbb0b4495,"Synthesize and make logical connections between ideas within a text and across two or three texts representing similar or different genres, and support those findings with textual evidence",Analysis and Comparison,English Language Arts,Grade 7,7,Language Comprehension > Comprehension > Comprehension Strategies > During Reading > Making Connections > Connecting Ideas Within and Across Texts,High,0.5948013663291931,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Intertextual Connections,Language Comprehension > Verbal Reasoning > Logical Reasoning > Argument Assimilation > Synthesizing Arguments > Applying Argument Synthesis Techniques,Direct match for synthesizing and connecting ideas within and across texts at the appropriate fine-grained level. Grade 7 is developmentally appropriate for multi-text synthesis with evidence support.,Language Comprehension,Comprehension,Comprehension Strategies,Analysis and Comparison,During Reading,Making Connections
f7bbb5ff-9b01-4827-b20a-1ce9e3eda5e1,"Analyze documents with historical and literary significance from the seventeenth, eighteenth, and nineteenth centuries (including the declarations of independence of Latin American countries, the <i>Response to Sor Filotea de la Cruz</i> by Sor Juana Inés de la Cruz, and <i>Las silvas americanas</i> by Andrés Bello), for their themes, purposes, and rhetorical devices",Analysis and Comparison,English Language Arts,Grade 11,11,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Linking Historical Context to Themes > Relating Historical Events to Themes,Medium,0.4112944006919861,True,Language Comprehension > Literacy Knowledge > Literary Form > Contextual and Intertextual Understanding > Contextual Understanding > Understanding Historical Context,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Stylistic Choices > Analyzing Stylistic Choices,"This skill directly addresses analyzing historically significant documents for themes while considering their historical context, though it doesn't fully capture the rhetorical device analysis component at Grade 11 sophistication.",Language Comprehension,Verbal Reasoning,Contextual Analysis,Analysis and Comparison,Understanding Historical Context,Linking Historical Context to Themes
9a47e2ab-7ae3-4660-aab7-9f7402eac729,Compare and contrast ideas and themes presented in literary and informational texts on the same topics,Analysis and Comparison,English Language Arts,Grade 4,4,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High,0.6673827767372131,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Elements of Comparison > Recognizing Comparison Points,"Direct match for comparing themes across texts, specifically targeting the skill's focus on identifying common ideas/themes in literary and informational texts on the same topics. Grade-appropriate for Grade 4 comparative analysis.",Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Analysis and Comparison,Intertextual Analysis,Comparing Media
1068becb-8a87-4632-8490-ad1cf2141bc9,Synthesize and make connections between ideas and details in several texts with differing viewpoints on the same topic,Analysis and Comparison,English Language Arts,Grade 9,9,Language Comprehension > Verbal Reasoning > Logical Reasoning > Argument Assimilation > Synthesizing Arguments > Integrating Multiple Perspectives,High,0.5751255750656128,False,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Critical Literacy > Questioning Texts > Comparing Different Perspectives,Language Comprehension > Comprehension > Comprehension Strategies > During Reading > Making Connections > Connecting Ideas Within and Across Texts,"Direct match for synthesizing and integrating differing viewpoints across multiple texts, which is the core objective of this grade 9 skill requiring higher-order reasoning to reconcile multiple perspectives.",Language Comprehension,Verbal Reasoning,Logical Reasoning,Analysis and Comparison,Argument Assimilation,Synthesizing Arguments
6587df4e-6df0-447e-adbd-49902cf88928,Compare and contrast how authors use literary and sound devices to convey messages and elicit emotional responses,Analysis and Comparison,English Language Arts,Grade 9,9,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Author's Techniques > Analyzing Literary Device Usage,High,0.6192271709442139,False,"Language Comprehension > Literacy Knowledge > Literary Effects > Mood, Tone, and Atmosphere > Analyze Mood, Tone, and Atmosphere",Language Comprehension > Literacy Knowledge > Rhetorical Device > Irony and Sound Devices > Analyze Irony and Sound Devices,Direct match for analyzing how authors employ literary devices (including sound devices) to achieve specific effects like conveying messages and emotional responses. Appropriate granularity for this Grade 9 comparative analysis skill.,Language Comprehension,Verbal Reasoning,Analytical Reasoning,Analysis and Comparison,Author's Craft and Style,Analyzing Author's Techniques
