SKILL_ID,SKILL_NAME,MASTER_CONCEPT_ID,MASTER_CONCEPT_NAME,EQUIVALENCE_TYPE,TAXONOMY_PATH,CONFIDENCE
538b3c96-2f0f-4f92-abf8-631d8f4f2a8f,"Compare the quality and soundness of various explanations of concepts and ideas encountered in informational text or media, analyzing the evidence for these explanations",,,unique,Language Comprehension > Verbal Reasoning > Inferential and Interpretive Reasoning > Evaluating Evidence > Assessing Evidence Relevance and Validity > Recognizing Credible Sources,Medium
a3f03087-352e-4b36-ab0d-92e6cbb5e5c7,"Recognize and describe instances of authors writing about the same issue reaching different conclusions because of differences in assumptions, evidence, reasoning, and viewpoints",,,unique,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Critical Literacy > Evaluating Bias and Source > Considering and Evaluating Different Viewpoints,High
cb10f61e-e69f-e311-9503-005056801da1,"Compare and contrast how stories from the same genre deal with similar themes and topics (e.g., describe how different mystery stories employ the archetype of the detective)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High
d911f61e-e69f-e311-9503-005056801da1,Compare and contrast the most important points presented in informational texts on the same topic,MC-SA-0002,Intertextual Analysis,grade-progression,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Elements of Comparison > Recognizing Comparison Points,High
3b3e6f4b-f359-44d0-88d2-f9c2c3bf614a,"Compare and contrast how two significant nonfiction works address similar themes and concepts (e.g., the Declaration of Independence of the United States and that of a Latin American country)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,Medium
db10f61e-e69f-e311-9503-005056801da1,"Compare and contrast the ideas or themes in literary texts (e.g., foundational works of American literature) to the cultural, political, intellectual, and social influences of their time, and analyze how social factors of the historical period affect works of fiction",MC-SA-0001,Understanding Historical Context,state-variant,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Analyzing the Impact of Historical Context > Examining Historical Influence on Text,High
d310f61e-e69f-e311-9503-005056801da1,"Analyze how modern literary texts draw on the character types, themes, patterns, or events of epic tales, myths, and traditional stories, comparing and contrasting the texts to their sources in order to determine how the sources are rendered new",,,unique,Language Comprehension > Literacy Knowledge > Literary Form > Skill Area: Contextual and Intertextual Understanding > Skill Set: Intertextuality > Skill Subset: Understanding Connections Between Texts,Medium
37417eb3-d9a7-4354-9c83-2982cb6b6611,"Compare texts published in different time periods to analyze how their historical contexts have influenced their meaning, content, or style ",,,unique,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Analyzing the Impact of Historical Context > Examining Historical Influence on Text,High
493dc225-3800-e411-9e54-005056801da1,"Analyze elements (e.g., plot, character, setting, theme) in a variety of related literary texts (e.g., texts from the same time period, texts based on a similar theme)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High
585f73bc-70bc-4955-9c9c-f59ade0ae2b3,Analyze informational texts on topics related to diverse cultures and viewpoints,,,grade-progression,Language Comprehension > Verbal Reasoning > Critical Literacy > Comparing Different Perspectives,High
5b545e2e-d08f-441b-9d9c-589006f39948,"Analyze how works of literature from various cultures reflect and are influenced by authors' culture and perspective, and evaluate the impact of these works in a larger context, citing evidence",MC-SA-0001,Understanding Historical Context,grade-progression,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Cultural Context > Interpreting Cultural Significance > Evaluating Cultural Relevance,High
aea86f5f-3490-4f5b-bcd3-7beadd4c5cd3,"Analyze and evaluate the aesthetic and ethical statements of literary texts, making connections to other texts and to historical and cultural context",,,unique,Language Comprehension > Verbal Reasoning > Critical Thinking > Philosophical and Ethical Reasoning > Recognizing Ethical Issues > Recognizing Moral Dilemmas,Medium
69334c9c-a69f-e311-9503-005056801da1,Analyze how authors draw on or are influenced by other works,,,unique,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Stylistic Choices > Analyzing Stylistic Impact,Low
05dd19c0-98e0-470e-89d8-71d7882e9a53,"Compare and contrast approaches to similar themes and topics within types of poetry (e.g., how haiku often make observations about nature)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High
42be794f-9153-40b4-a304-a9dc6d5e2773,"Analyze nonfiction works of historical or literary significance (e.g., speeches from public figures, political documents) including how related themes and concepts are treated",,,unique,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Analyzing the Impact of Historical Context > Examining Historical Influence on Text,Medium
0dbeef7a-c2da-421c-ac0d-691976ffe759,"Compare and contrast similar themes, topics, and patterns in poetry (e.g., poems about friendship from different cultures)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High
81f3f950-e21c-4930-9357-2e12a687cd94,"Synthesize information from texts on topics related to diverse cultures and viewpoints, recognizing how the viewpoints of particular cultures contribute to understanding of the topic",,,unique,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Critical Literacy > Questioning Texts > Comparing Different Perspectives,High
d010f61e-e69f-e311-9503-005056801da1,"Compare and contrast a literary text's portrayal of time, place, and characters with historical facts and nonfictional accounts of the same period (e.g., discuss the portrayal of historical characters and events in <i>Johnny Tremain</i> as opposed to the facts and accounts presented about the Revolutionary War in a history text)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Media Forms,Medium
70604438-8d67-4ee1-9162-e5be6eddde78,"Compare and evaluate how different authors develop and use narrative techniques, including plot structure, word choice, and other devices to shape literary works, impact their audience, and create meaning",,,unique,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Author's Techniques > Analyzing Literary Device Usage,High
c510f61e-e69f-e311-9503-005056801da1,"Compare and contrast elements (e.g., major events/problems, setting, moral/lesson) in similar stories (e.g., describe similarities and differences between books in a series written by the same author or books with the same or similar characters or plots)",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High
c797bc68-78ac-41c6-9c29-477819daf2be,"Analyze fundamental documents of historical and literary significance from Latin American countries (e.g., Bernal Díaz del Castillo, <i>Historia de la conquista de la nueva España</i>, Simón Bolívar, ""Convocatoria del congreso de Panamá"" y José Martí, ""Nuestra América"") including the way in which they address related topics and concepts",,,unique,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Linking Historical Context to Themes > Relating Historical Events to Themes,Medium
b74c87a2-6e52-4fbc-8046-15c534341ed7,"Evaluate various explanations of concepts and ideas encountered in informational text or media, and determine which explanation best accords with textual evidence, noting discrepancies among sources",,,unique,Language Comprehension > Verbal Reasoning > Inferential and Interpretive Reasoning > Evaluating Evidence > Assessing Evidence Relevance and Validity > Cross-checking Facts,High
65ecec66-66ac-4315-8cbf-6c9c18c375b7,"Compare how related texts from different forms or genres (e.g., story vs. poem; essay vs. article) approach similar themes and topics",,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High
d011f61e-e69f-e311-9503-005056801da1,"With prompting and support, determine how things are alike and different in informational texts on the same topic (e.g., in illustrations, descriptions, or procedures)",MC-SA-0002,Intertextual Analysis,grade-progression,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High
589750d8-8174-49eb-85eb-e64cf14bcead,Compare and contrast the treatment of similar themes or topics across literary genres or mediums in order to explain how the genre or medium shapes the theme or topic,,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Intertextual Analysis > Comparing Media > Comparing Thematic Parallels,High
4e324c9c-a69f-e311-9503-005056801da1,Compare and contrast information and conclusions in texts on the same topic,,,unique,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High
20487761-8f83-4e17-bea9-f487df961f92,"Analyze and compare how meaning, content, or style differ in texts published in different time periods",,,unique,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Analyzing the Impact of Historical Context > Examining Historical Influence on Text,Medium
